Car_Name,Year of buying,owner,seats,engine,max_power,torque,mileage(kmph),fuel type,fuel_unitPrice,pickup location,drop location,travelling distance(km),total_litres,fuel price,owner_name,car_number,price
Car_554,2015,First Owner,7,1200 CC,74 bhp,150 Nm,15,Diesel,108,Dumdum,Park Street,78,9,461,Owner_554,WB0554,662.0
Car_555,2019,First Owner,4,1800 CC,143 bhp,150 Nm,24,CNG,100,Dumdum,Park Street,90,8,699,Owner_555,WB0555,730.0
Car_556,2018,First Owner,5,1200 CC,90 bhp,150 Nm,17,Petrol,91,Howrah,Park Street,39,6,802,Owner_556,WB0556,348.5
Car_557,2017,Third Owner,5,1500 CC,140 bhp,150 Nm,21,Diesel,106,Howrah,Dumdum,82,16,1354,Owner_557,WB0557,641.0
Car_558,2020,Third Owner,7,1800 CC,136 bhp,150 Nm,16,Diesel,105,Park Street,Behala,271,10,652,Owner_558,WB0558,1517.5
Car_559,2016,Second Owner,5,1500 CC,116 bhp,150 Nm,15,Diesel,104,Behala,Howrah,98,13,877,Owner_559,WB0559,816.0
Car_560,2017,Second Owner,4,2000 CC,104 bhp,150 Nm,19,CNG,102,Dumdum,Park Street,217,16,559,Owner_560,WB0560,1272.5
Car_561,2019,Third Owner,5,1800 CC,137 bhp,150 Nm,22,Petrol,104,Behala,Howrah,222,5,1360,Owner_561,WB0561,1272.0
Car_562,2023,Third Owner,4,1800 CC,138 bhp,150 Nm,23,Diesel,93,Park Street,Howrah,275,18,604,Owner_562,WB0562,1527.5
Car_563,2016,First Owner,5,1800 CC,70 bhp,150 Nm,15,Diesel,105,Park Street,Dumdum,216,11,1257,Owner_563,WB0563,1264.0
Car_564,2022,First Owner,7,1800 CC,137 bhp,150 Nm,24,Diesel,101,Howrah,Park Street,86,10,1159,Owner_564,WB0564,702.0
Car_565,2016,Second Owner,4,2000 CC,81 bhp,150 Nm,21,Diesel,93,Dumdum,Howrah,297,7,1120,Owner_565,WB0565,1725.5
Car_566,2019,Third Owner,5,1800 CC,129 bhp,150 Nm,23,Petrol,92,Salt Lake,Park Street,56,5,1440,Owner_566,WB0566,428.0
Car_567,2021,Second Owner,5,1200 CC,96 bhp,150 Nm,24,CNG,106,Park Street,Salt Lake,119,17,467,Owner_567,WB0567,798.5
Car_568,2022,Third Owner,5,1800 CC,125 bhp,150 Nm,13,Petrol,107,Dumdum,Salt Lake,209,8,532,Owner_568,WB0568,1176.5
Car_569,2015,First Owner,4,2000 CC,92 bhp,150 Nm,14,Diesel,107,Behala,Salt Lake,219,19,1318,Owner_569,WB0569,1280.5
Car_570,2020,Second Owner,4,1800 CC,94 bhp,150 Nm,17,Petrol,106,Howrah,Howrah,163,18,829,Owner_570,WB0570,931.5
Car_571,2015,Second Owner,4,1200 CC,90 bhp,150 Nm,19,Diesel,101,Behala,Salt Lake,19,13,707,Owner_571,WB0571,169.5
Car_572,2016,Third Owner,7,2000 CC,130 bhp,150 Nm,19,CNG,93,Park Street,Dumdum,166,19,1049,Owner_572,WB0572,959.0
Car_573,2015,First Owner,7,2000 CC,132 bhp,150 Nm,22,CNG,101,Park Street,Dumdum,270,6,811,Owner_573,WB0573,1562.0
Car_574,2019,Second Owner,4,1200 CC,121 bhp,150 Nm,20,CNG,109,Behala,Howrah,86,7,496,Owner_574,WB0574,695.0
Car_575,2023,First Owner,5,1200 CC,94 bhp,150 Nm,18,Diesel,104,Park Street,Park Street,266,6,1450,Owner_575,WB0575,1538.0
Car_576,2020,Second Owner,7,1200 CC,124 bhp,150 Nm,24,Petrol,105,Dumdum,Behala,140,18,1483,Owner_576,WB0576,966.0
Car_577,2015,First Owner,4,1200 CC,115 bhp,150 Nm,13,CNG,94,Park Street,Park Street,76,6,601,Owner_577,WB0577,601.0
Car_578,2015,Third Owner,5,1200 CC,101 bhp,150 Nm,19,Diesel,104,Howrah,Park Street,237,14,1161,Owner_578,WB0578,1369.5
Car_579,2016,Second Owner,7,2000 CC,124 bhp,150 Nm,18,Diesel,106,Dumdum,Park Street,172,15,1273,Owner_579,WB0579,1002.0
Car_580,2023,Second Owner,5,2000 CC,74 bhp,150 Nm,19,Petrol,107,Salt Lake,Park Street,24,15,980,Owner_580,WB0580,257.0
Car_581,2017,First Owner,5,1800 CC,105 bhp,150 Nm,23,CNG,94,Park Street,Behala,241,12,769,Owner_581,WB0581,1340.5
Car_582,2015,First Owner,5,1800 CC,118 bhp,150 Nm,14,Diesel,102,Park Street,Salt Lake,204,7,932,Owner_582,WB0582,1183.0
Car_583,2019,Second Owner,5,1500 CC,127 bhp,150 Nm,18,Petrol,108,Howrah,Park Street,39,11,1298,Owner_583,WB0583,414.5
Car_584,2021,Third Owner,7,1800 CC,108 bhp,150 Nm,21,CNG,102,Howrah,Dumdum,229,12,1006,Owner_584,WB0584,1354.5
Car_585,2020,First Owner,7,1800 CC,149 bhp,150 Nm,24,Petrol,107,Behala,Howrah,156,7,1272,Owner_585,WB0585,913.0
Car_586,2015,First Owner,7,1200 CC,130 bhp,150 Nm,20,Petrol,103,Behala,Howrah,268,6,1169,Owner_586,WB0586,1496.0
Car_587,2019,First Owner,4,1200 CC,78 bhp,150 Nm,14,Diesel,93,Behala,Dumdum,152,17,1233,Owner_587,WB0587,852.0
Car_588,2019,Second Owner,7,1800 CC,75 bhp,150 Nm,21,Diesel,93,Howrah,Park Street,244,17,1398,Owner_588,WB0588,1421.0
Car_589,2020,Second Owner,5,1500 CC,104 bhp,150 Nm,17,Diesel,109,Behala,Behala,124,12,1337,Owner_589,WB0589,843.0
Car_590,2017,Second Owner,7,1200 CC,108 bhp,150 Nm,13,Petrol,109,Behala,Salt Lake,99,7,635,Owner_590,WB0590,813.5
Car_591,2019,Second Owner,5,1800 CC,91 bhp,150 Nm,13,Diesel,108,Salt Lake,Howrah,217,11,561,Owner_591,WB0591,1275.5
Car_592,2021,Third Owner,4,1800 CC,110 bhp,150 Nm,16,Petrol,102,Behala,Salt Lake,173,16,953,Owner_592,WB0592,980.5
Car_593,2019,Third Owner,5,2000 CC,74 bhp,150 Nm,16,Petrol,101,Park Street,Behala,93,5,1187,Owner_593,WB0593,754.5
Car_594,2019,Second Owner,5,1500 CC,111 bhp,150 Nm,24,Diesel,96,Howrah,Howrah,86,18,1491,Owner_594,WB0594,742.0
Car_595,2019,Third Owner,5,2000 CC,145 bhp,150 Nm,18,CNG,101,Dumdum,Salt Lake,170,19,958,Owner_595,WB0595,1012.0
Car_596,2017,First Owner,4,1500 CC,149 bhp,150 Nm,23,CNG,93,Salt Lake,Behala,14,16,660,Owner_596,WB0596,140.0
Car_597,2015,First Owner,7,1200 CC,136 bhp,150 Nm,13,CNG,91,Howrah,Salt Lake,87,10,616,Owner_597,WB0597,668.5
Car_598,2019,First Owner,7,1500 CC,99 bhp,150 Nm,22,Petrol,91,Howrah,Park Street,100,16,1204,Owner_598,WB0598,764.0
Car_599,2023,Second Owner,4,1800 CC,126 bhp,150 Nm,24,Petrol,94,Park Street,Behala,96,16,600,Owner_599,WB0599,767.0
Car_600,2015,First Owner,5,1800 CC,142 bhp,150 Nm,18,Petrol,99,Behala,Salt Lake,279,17,801,Owner_600,WB0600,1565.5
Car_601,2017,Third Owner,7,1500 CC,98 bhp,150 Nm,16,Diesel,99,Park Street,Park Street,113,13,674,Owner_601,WB0601,810.5
Car_602,2018,Second Owner,4,1500 CC,106 bhp,150 Nm,17,Petrol,98,Behala,Park Street,184,16,605,Owner_602,WB0602,1096.0
Car_603,2015,Third Owner,7,1500 CC,82 bhp,150 Nm,19,Diesel,102,Behala,Behala,63,7,1463,Owner_603,WB0603,511.5
Car_604,2015,First Owner,4,2000 CC,101 bhp,150 Nm,21,Diesel,96,Howrah,Dumdum,220,18,1266,Owner_604,WB0604,1306.0
Car_605,2022,First Owner,5,1500 CC,115 bhp,150 Nm,24,CNG,94,Behala,Howrah,104,11,492,Owner_605,WB0605,732.0
Car_606,2016,First Owner,7,1200 CC,92 bhp,150 Nm,23,CNG,99,Salt Lake,Behala,232,17,1465,Owner_606,WB0606,1333.0
Car_607,2022,Second Owner,4,2000 CC,114 bhp,150 Nm,15,CNG,99,Salt Lake,Park Street,18,10,778,Owner_607,WB0607,243.0
Car_608,2021,Third Owner,7,2000 CC,86 bhp,150 Nm,24,Diesel,95,Salt Lake,Park Street,62,12,464,Owner_608,WB0608,563.0
Car_609,2016,Second Owner,7,1500 CC,135 bhp,150 Nm,18,Diesel,108,Howrah,Behala,86,7,764,Owner_609,WB0609,660.0
Car_610,2020,Second Owner,7,1200 CC,75 bhp,150 Nm,17,Diesel,97,Park Street,Dumdum,215,7,1220,Owner_610,WB0610,1209.5
Car_611,2020,First Owner,7,2000 CC,87 bhp,150 Nm,21,Petrol,90,Dumdum,Howrah,121,8,1447,Owner_611,WB0611,883.5
Car_612,2017,Second Owner,4,1800 CC,91 bhp,150 Nm,13,Diesel,106,Behala,Salt Lake,174,7,939,Owner_612,WB0612,957.0
Car_613,2016,Second Owner,5,2000 CC,102 bhp,150 Nm,19,CNG,96,Dumdum,Behala,288,13,1485,Owner_613,WB0613,1624.0
Car_614,2015,First Owner,4,1500 CC,99 bhp,150 Nm,21,CNG,103,Park Street,Howrah,36,15,890,Owner_614,WB0614,353.0
Car_615,2020,Second Owner,4,1200 CC,101 bhp,150 Nm,20,Diesel,106,Park Street,Howrah,79,8,628,Owner_615,WB0615,622.5
Car_616,2019,First Owner,4,1500 CC,111 bhp,150 Nm,16,Diesel,98,Howrah,Park Street,227,10,1443,Owner_616,WB0616,1283.5
Car_617,2023,First Owner,5,1800 CC,147 bhp,150 Nm,21,CNG,106,Salt Lake,Salt Lake,198,12,402,Owner_617,WB0617,1121.0
Car_618,2015,First Owner,7,1800 CC,79 bhp,150 Nm,15,Diesel,94,Salt Lake,Behala,133,15,1310,Owner_618,WB0618,896.5
Car_619,2021,First Owner,7,1800 CC,105 bhp,150 Nm,17,CNG,109,Park Street,Park Street,28,17,706,Owner_619,WB0619,319.0
Car_620,2019,Second Owner,7,1500 CC,103 bhp,150 Nm,19,Petrol,97,Howrah,Park Street,266,12,831,Owner_620,WB0620,1485.0
Car_621,2019,First Owner,5,2000 CC,142 bhp,150 Nm,22,CNG,95,Howrah,Dumdum,31,19,535,Owner_621,WB0621,322.5
Car_622,2016,First Owner,7,1500 CC,97 bhp,150 Nm,14,Petrol,100,Behala,Howrah,49,9,914,Owner_622,WB0622,502.5
Car_623,2017,Second Owner,5,1200 CC,80 bhp,150 Nm,21,Diesel,108,Salt Lake,Behala,47,9,592,Owner_623,WB0623,477.5
Car_624,2021,Second Owner,7,2000 CC,147 bhp,150 Nm,22,Diesel,93,Park Street,Behala,57,10,1272,Owner_624,WB0624,516.5
Car_625,2020,Third Owner,7,1800 CC,108 bhp,150 Nm,22,Petrol,107,Dumdum,Behala,192,14,1065,Owner_625,WB0625,1085.0
Car_626,2016,Second Owner,4,1500 CC,116 bhp,150 Nm,12,Diesel,90,Salt Lake,Park Street,84,11,608,Owner_626,WB0626,718.0
Car_627,2020,Second Owner,5,1800 CC,88 bhp,150 Nm,15,Petrol,102,Behala,Dumdum,218,17,1351,Owner_627,WB0627,1243.0
Car_628,2016,Third Owner,4,1800 CC,84 bhp,150 Nm,15,Diesel,103,Howrah,Salt Lake,192,17,1457,Owner_628,WB0628,1135.0
Car_629,2016,Second Owner,4,1200 CC,97 bhp,150 Nm,12,CNG,90,Park Street,Park Street,116,14,1048,Owner_629,WB0629,792.0
Car_630,2016,Second Owner,4,2000 CC,93 bhp,150 Nm,20,Diesel,100,Salt Lake,Salt Lake,197,18,519,Owner_630,WB0630,1127.5
Car_631,2017,Second Owner,5,1200 CC,141 bhp,150 Nm,14,CNG,106,Dumdum,Dumdum,273,11,1026,Owner_631,WB0631,1578.5
Car_632,2016,Second Owner,5,1200 CC,78 bhp,150 Nm,16,CNG,93,Behala,Howrah,95,17,924,Owner_632,WB0632,792.5
Car_633,2018,Third Owner,7,1200 CC,116 bhp,150 Nm,17,Petrol,101,Behala,Behala,146,8,1168,Owner_633,WB0633,960.0
Car_634,2023,Second Owner,4,1800 CC,102 bhp,150 Nm,19,Diesel,99,Salt Lake,Salt Lake,104,10,911,Owner_634,WB0634,768.0
Car_635,2020,Second Owner,7,1200 CC,131 bhp,150 Nm,17,Petrol,95,Dumdum,Park Street,254,11,446,Owner_635,WB0635,1428.0
Car_636,2015,Third Owner,4,1200 CC,88 bhp,150 Nm,14,Diesel,90,Behala,Salt Lake,99,9,1171,Owner_636,WB0636,797.5
Car_637,2022,First Owner,5,2000 CC,136 bhp,150 Nm,17,CNG,96,Park Street,Howrah,68,9,1139,Owner_637,WB0637,533.0
Car_638,2021,Third Owner,5,2000 CC,143 bhp,150 Nm,12,CNG,105,Behala,Behala,37,6,921,Owner_638,WB0638,326.5
Car_639,2017,First Owner,5,1200 CC,109 bhp,150 Nm,15,Diesel,103,Dumdum,Salt Lake,81,11,533,Owner_639,WB0639,626.5
Car_640,2015,Third Owner,4,2000 CC,116 bhp,150 Nm,17,Diesel,109,Howrah,Howrah,279,16,647,Owner_640,WB0640,1612.5
Car_641,2019,Third Owner,5,2000 CC,134 bhp,150 Nm,18,Petrol,109,Howrah,Park Street,33,10,835,Owner_641,WB0641,335.5
Car_642,2018,Second Owner,4,1200 CC,98 bhp,150 Nm,22,Diesel,95,Salt Lake,Dumdum,121,15,1085,Owner_642,WB0642,838.5
Car_643,2022,First Owner,7,1800 CC,119 bhp,150 Nm,24,Diesel,94,Dumdum,Park Street,65,5,985,Owner_643,WB0643,554.5
Car_644,2015,Second Owner,4,1200 CC,82 bhp,150 Nm,22,Diesel,107,Behala,Behala,232,8,750,Owner_644,WB0644,1329.0
Car_645,2015,First Owner,7,2000 CC,70 bhp,150 Nm,21,Petrol,104,Behala,Park Street,129,7,542,Owner_645,WB0645,871.5
Car_646,2018,Third Owner,4,1800 CC,103 bhp,150 Nm,14,Diesel,95,Howrah,Park Street,188,16,1366,Owner_646,WB0646,1061.0
Car_647,2022,Third Owner,7,1500 CC,117 bhp,150 Nm,20,CNG,108,Howrah,Park Street,297,19,1203,Owner_647,WB0647,1682.5
Car_648,2019,First Owner,5,1800 CC,146 bhp,150 Nm,23,Petrol,90,Park Street,Park Street,290,7,1117,Owner_648,WB0648,1596.0
Car_649,2016,Second Owner,7,2000 CC,117 bhp,150 Nm,23,Petrol,90,Howrah,Behala,198,11,1042,Owner_649,WB0649,1182.0
Car_650,2020,Second Owner,5,1800 CC,118 bhp,150 Nm,18,CNG,102,Park Street,Howrah,75,15,900,Owner_650,WB0650,587.5
Car_651,2019,Second Owner,5,1200 CC,133 bhp,150 Nm,12,CNG,92,Behala,Salt Lake,258,16,769,Owner_651,WB0651,1469.0
Car_652,2016,Second Owner,7,1500 CC,130 bhp,150 Nm,13,CNG,99,Park Street,Dumdum,85,14,1186,Owner_652,WB0652,683.5
Car_653,2017,Third Owner,4,1500 CC,98 bhp,150 Nm,12,Diesel,92,Park Street,Salt Lake,146,8,1138,Owner_653,WB0653,974.0
Car_654,2023,Third Owner,4,1500 CC,108 bhp,150 Nm,22,CNG,98,Salt Lake,Salt Lake,173,19,1349,Owner_654,WB0654,1034.5
Car_655,2021,Third Owner,4,2000 CC,95 bhp,150 Nm,20,Diesel,97,Howrah,Dumdum,242,16,921,Owner_655,WB0655,1422.0
Car_656,2021,Third Owner,4,2000 CC,86 bhp,150 Nm,20,Petrol,92,Park Street,Behala,264,12,888,Owner_656,WB0656,1535.0
Car_657,2020,Third Owner,4,1500 CC,140 bhp,150 Nm,18,Petrol,102,Behala,Dumdum,179,15,796,Owner_657,WB0657,1058.5
Car_658,2022,Second Owner,5,1800 CC,82 bhp,150 Nm,21,CNG,95,Dumdum,Behala,183,13,1295,Owner_658,WB0658,1079.5
Car_659,2018,Second Owner,4,1500 CC,138 bhp,150 Nm,14,Diesel,102,Park Street,Salt Lake,27,7,754,Owner_659,WB0659,289.5
Car_660,2022,Second Owner,5,1800 CC,95 bhp,150 Nm,24,CNG,109,Howrah,Behala,79,9,1346,Owner_660,WB0660,614.5
Car_661,2018,Second Owner,5,1800 CC,118 bhp,150 Nm,16,CNG,109,Salt Lake,Howrah,125,8,687,Owner_661,WB0661,848.5
Car_662,2022,Third Owner,5,2000 CC,136 bhp,150 Nm,15,Diesel,101,Behala,Dumdum,89,18,1397,Owner_662,WB0662,707.5
Car_663,2023,Third Owner,7,1800 CC,76 bhp,150 Nm,18,CNG,102,Salt Lake,Howrah,24,16,935,Owner_663,WB0663,255.0
Car_664,2017,Third Owner,7,1500 CC,127 bhp,150 Nm,20,Petrol,91,Dumdum,Salt Lake,185,14,1250,Owner_664,WB0664,1099.5
Car_665,2017,First Owner,5,2000 CC,118 bhp,150 Nm,23,CNG,105,Park Street,Dumdum,278,19,1237,Owner_665,WB0665,1610.0
Car_666,2016,Second Owner,7,1200 CC,122 bhp,150 Nm,13,Diesel,95,Park Street,Salt Lake,128,10,567,Owner_666,WB0666,880.0
Car_667,2017,Second Owner,4,1200 CC,134 bhp,150 Nm,24,Diesel,108,Howrah,Howrah,197,15,1349,Owner_667,WB0667,1109.5
Car_668,2017,Third Owner,4,2000 CC,131 bhp,150 Nm,19,Petrol,102,Park Street,Salt Lake,66,14,1020,Owner_668,WB0668,500.0
Car_669,2019,Second Owner,5,1500 CC,86 bhp,150 Nm,20,Diesel,106,Behala,Dumdum,208,8,827,Owner_669,WB0669,1217.0
Car_670,2019,Second Owner,4,1200 CC,112 bhp,150 Nm,21,Diesel,98,Dumdum,Dumdum,26,12,889,Owner_670,WB0670,286.0
Car_671,2016,Third Owner,5,1200 CC,94 bhp,150 Nm,21,Petrol,106,Salt Lake,Salt Lake,297,7,754,Owner_671,WB0671,1656.5
Car_672,2020,First Owner,5,1800 CC,72 bhp,150 Nm,20,CNG,91,Dumdum,Dumdum,64,15,595,Owner_672,WB0672,517.0
Car_673,2019,First Owner,4,1800 CC,148 bhp,150 Nm,21,Petrol,108,Park Street,Dumdum,278,9,944,Owner_673,WB0673,1556.0
Car_674,2020,First Owner,7,1500 CC,98 bhp,150 Nm,18,CNG,108,Salt Lake,Salt Lake,96,17,1116,Owner_674,WB0674,747.0
Car_675,2015,Third Owner,4,2000 CC,101 bhp,150 Nm,20,Petrol,96,Howrah,Howrah,38,5,1223,Owner_675,WB0675,388.0
Car_676,2019,Second Owner,4,1500 CC,95 bhp,150 Nm,20,CNG,99,Dumdum,Dumdum,31,17,1331,Owner_676,WB0676,323.5
Car_677,2023,Third Owner,5,2000 CC,85 bhp,150 Nm,14,Petrol,99,Salt Lake,Dumdum,294,19,1402,Owner_677,WB0677,1662.0
Car_678,2016,Third Owner,5,1200 CC,94 bhp,150 Nm,15,CNG,109,Salt Lake,Dumdum,57,10,1058,Owner_678,WB0678,495.5
Car_679,2015,Second Owner,5,1800 CC,123 bhp,150 Nm,13,Petrol,98,Salt Lake,Dumdum,14,15,1338,Owner_679,WB0679,193.0
Car_680,2023,First Owner,5,1500 CC,97 bhp,150 Nm,21,CNG,106,Behala,Salt Lake,259,9,1179,Owner_680,WB0680,1497.5
Car_681,2023,First Owner,7,1500 CC,142 bhp,150 Nm,14,Petrol,104,Dumdum,Howrah,172,12,410,Owner_681,WB0681,988.0
Car_682,2023,Third Owner,7,2000 CC,125 bhp,150 Nm,22,Diesel,91,Salt Lake,Howrah,211,13,795,Owner_682,WB0682,1218.5
Car_683,2020,First Owner,7,2000 CC,134 bhp,150 Nm,22,CNG,93,Dumdum,Behala,110,12,1130,Owner_683,WB0683,716.0
Car_684,2022,Third Owner,5,1500 CC,149 bhp,150 Nm,16,Petrol,108,Salt Lake,Dumdum,80,12,808,Owner_684,WB0684,614.0
Car_685,2015,Third Owner,5,2000 CC,110 bhp,150 Nm,16,CNG,106,Howrah,Dumdum,172,16,761,Owner_685,WB0685,982.0
Car_686,2018,Second Owner,5,1500 CC,120 bhp,150 Nm,17,CNG,94,Howrah,Behala,182,18,1426,Owner_686,WB0686,1071.0
Car_687,2015,Second Owner,7,1500 CC,140 bhp,150 Nm,24,Petrol,96,Howrah,Howrah,150,17,483,Owner_687,WB0687,994.0
Car_688,2022,Second Owner,5,1500 CC,147 bhp,150 Nm,18,CNG,107,Park Street,Park Street,147,7,555,Owner_688,WB0688,1052.5
Car_689,2015,Third Owner,4,1200 CC,98 bhp,150 Nm,18,Petrol,96,Salt Lake,Park Street,75,8,1106,Owner_689,WB0689,596.5
Car_690,2017,Second Owner,4,2000 CC,88 bhp,150 Nm,12,Diesel,106,Park Street,Howrah,207,19,871,Owner_690,WB0690,1171.5
Car_691,2018,First Owner,5,1800 CC,135 bhp,150 Nm,13,CNG,96,Dumdum,Dumdum,237,15,1018,Owner_691,WB0691,1388.5
Car_692,2022,First Owner,4,1800 CC,110 bhp,150 Nm,23,Diesel,93,Park Street,Park Street,290,8,533,Owner_692,WB0692,1625.0
Car_693,2020,Third Owner,4,2000 CC,114 bhp,150 Nm,20,CNG,97,Dumdum,Salt Lake,181,19,1187,Owner_693,WB0693,1081.5
Car_694,2021,Third Owner,7,1500 CC,84 bhp,150 Nm,21,CNG,102,Dumdum,Salt Lake,49,19,1306,Owner_694,WB0694,434.5
Car_695,2022,Second Owner,5,1800 CC,72 bhp,150 Nm,13,CNG,93,Dumdum,Behala,16,18,1263,Owner_695,WB0695,203.0
Car_696,2016,Third Owner,5,1800 CC,80 bhp,150 Nm,17,Petrol,95,Park Street,Howrah,183,15,1066,Owner_696,WB0696,1029.5
Car_697,2022,Third Owner,7,2000 CC,122 bhp,150 Nm,22,Diesel,94,Salt Lake,Howrah,160,9,676,Owner_697,WB0697,963.0
Car_698,2017,First Owner,4,1800 CC,115 bhp,150 Nm,22,CNG,101,Park Street,Park Street,220,17,1281,Owner_698,WB0698,1248.0
Car_699,2021,First Owner,4,1500 CC,99 bhp,150 Nm,12,Petrol,93,Salt Lake,Dumdum,95,13,412,Owner_699,WB0699,803.5
Car_700,2017,Second Owner,5,2000 CC,126 bhp,150 Nm,14,CNG,98,Salt Lake,Howrah,262,16,741,Owner_700,WB0700,1494.0
Car_701,2021,Third Owner,4,1500 CC,87 bhp,150 Nm,13,Petrol,93,Dumdum,Park Street,30,13,434,Owner_701,WB0701,293.0
Car_702,2016,Third Owner,7,1800 CC,120 bhp,150 Nm,14,CNG,108,Park Street,Park Street,266,14,958,Owner_702,WB0702,1479.0
Car_703,2020,First Owner,7,1800 CC,117 bhp,150 Nm,16,Diesel,103,Salt Lake,Howrah,42,17,804,Owner_703,WB0703,375.0
Car_704,2017,Third Owner,5,1500 CC,135 bhp,150 Nm,22,Diesel,94,Howrah,Park Street,269,16,1057,Owner_704,WB0704,1526.5
Car_705,2017,First Owner,7,1200 CC,77 bhp,150 Nm,21,CNG,107,Salt Lake,Behala,243,18,558,Owner_705,WB0705,1370.5
Car_706,2023,Second Owner,7,1800 CC,91 bhp,150 Nm,17,Petrol,99,Howrah,Behala,12,5,1355,Owner_706,WB0706,133.0
Car_707,2021,First Owner,5,1200 CC,75 bhp,150 Nm,20,CNG,108,Park Street,Howrah,236,18,948,Owner_707,WB0707,1344.0
Car_708,2019,Third Owner,7,1800 CC,145 bhp,150 Nm,23,Petrol,101,Park Street,Dumdum,293,18,1384,Owner_708,WB0708,1657.5
Car_709,2021,Second Owner,7,1200 CC,126 bhp,150 Nm,22,CNG,107,Park Street,Behala,79,12,678,Owner_709,WB0709,655.5
Car_710,2023,First Owner,7,1200 CC,105 bhp,150 Nm,21,Petrol,106,Salt Lake,Behala,263,18,878,Owner_710,WB0710,1491.5
Car_711,2015,First Owner,4,1200 CC,148 bhp,150 Nm,23,Diesel,100,Behala,Howrah,153,5,510,Owner_711,WB0711,875.5
Car_712,2021,Second Owner,5,1500 CC,126 bhp,150 Nm,23,CNG,92,Salt Lake,Salt Lake,33,6,830,Owner_712,WB0712,373.5
Car_713,2020,Second Owner,5,1200 CC,118 bhp,150 Nm,24,Diesel,106,Salt Lake,Park Street,243,11,941,Owner_713,WB0713,1352.5
Car_714,2023,First Owner,5,1200 CC,114 bhp,150 Nm,15,Diesel,90,Dumdum,Behala,184,19,759,Owner_714,WB0714,1053.0
Car_715,2015,Third Owner,4,1200 CC,135 bhp,150 Nm,18,CNG,104,Dumdum,Salt Lake,168,12,771,Owner_715,WB0715,952.0
Car_716,2018,First Owner,4,1800 CC,146 bhp,150 Nm,17,CNG,98,Salt Lake,Dumdum,295,5,1438,Owner_716,WB0716,1691.5
Car_717,2023,Second Owner,5,1200 CC,114 bhp,150 Nm,13,Petrol,104,Howrah,Salt Lake,27,19,1354,Owner_717,WB0717,245.5
Car_718,2018,First Owner,4,1800 CC,148 bhp,150 Nm,21,Petrol,92,Dumdum,Howrah,53,7,658,Owner_718,WB0718,477.5
Car_719,2017,Second Owner,5,1200 CC,89 bhp,150 Nm,22,Diesel,108,Salt Lake,Dumdum,164,11,1177,Owner_719,WB0719,915.0
Car_720,2023,Second Owner,4,1200 CC,133 bhp,150 Nm,22,Petrol,102,Behala,Dumdum,240,17,519,Owner_720,WB0720,1343.0
Car_721,2016,Third Owner,7,1500 CC,136 bhp,150 Nm,22,Petrol,101,Howrah,Salt Lake,234,13,1375,Owner_721,WB0721,1343.0
Car_722,2018,Second Owner,7,1800 CC,72 bhp,150 Nm,19,CNG,109,Park Street,Howrah,226,12,1312,Owner_722,WB0722,1292.0
Car_723,2020,Second Owner,5,1200 CC,123 bhp,150 Nm,18,Petrol,90,Salt Lake,Behala,65,12,1122,Owner_723,WB0723,543.5
Car_724,2016,Third Owner,4,1800 CC,147 bhp,150 Nm,18,Diesel,106,Salt Lake,Salt Lake,40,19,922,Owner_724,WB0724,400.0
Car_725,2022,Second Owner,4,1800 CC,133 bhp,150 Nm,19,Petrol,102,Howrah,Behala,68,13,724,Owner_725,WB0725,548.0
Car_726,2022,Third Owner,7,2000 CC,109 bhp,150 Nm,23,Diesel,90,Dumdum,Salt Lake,244,14,1473,Owner_726,WB0726,1396.0
Car_727,2015,Third Owner,7,1500 CC,128 bhp,150 Nm,23,CNG,99,Dumdum,Behala,116,7,468,Owner_727,WB0727,849.0
Car_728,2017,Second Owner,4,1500 CC,124 bhp,150 Nm,24,Diesel,104,Dumdum,Salt Lake,200,12,790,Owner_728,WB0728,1135.0
Car_729,2023,Second Owner,4,1500 CC,131 bhp,150 Nm,22,Petrol,96,Park Street,Dumdum,27,5,782,Owner_729,WB0729,265.5
Car_730,2019,First Owner,4,2000 CC,73 bhp,150 Nm,12,CNG,107,Howrah,Park Street,235,12,415,Owner_730,WB0730,1305.5
Car_731,2020,Third Owner,4,2000 CC,129 bhp,150 Nm,24,Petrol,105,Howrah,Dumdum,176,17,1245,Owner_731,WB0731,994.0
Car_732,2018,First Owner,4,1500 CC,144 bhp,150 Nm,12,CNG,103,Dumdum,Behala,80,11,1268,Owner_732,WB0732,682.0
Car_733,2016,Second Owner,4,2000 CC,99 bhp,150 Nm,19,CNG,107,Dumdum,Howrah,63,17,967,Owner_733,WB0733,502.5
Car_734,2022,First Owner,5,2000 CC,71 bhp,150 Nm,15,Petrol,96,Behala,Dumdum,254,19,531,Owner_734,WB0734,1469.0
Car_735,2020,Third Owner,4,2000 CC,131 bhp,150 Nm,16,Petrol,106,Behala,Park Street,85,12,672,Owner_735,WB0735,717.5
Car_736,2019,First Owner,7,1500 CC,118 bhp,150 Nm,19,CNG,107,Salt Lake,Behala,44,5,883,Owner_736,WB0736,456.0
Car_737,2023,Third Owner,5,1500 CC,78 bhp,150 Nm,16,CNG,101,Salt Lake,Dumdum,276,10,949,Owner_737,WB0737,1561.0
Car_738,2015,Second Owner,4,1500 CC,100 bhp,150 Nm,21,Petrol,97,Howrah,Salt Lake,130,11,756,Owner_738,WB0738,912.0
